chr,start,end,id,orientation
chr3,138181048,138181066,28568,+
chr3,138302388,138302406,28569,-
chr3,138305184,138305202,28570,+
chr3,138569494,138569512,28571,-
chr3,138893753,138893771,28572,+
chr3,138909680,138909698,28573,-
chr3,141494328,141494346,28574,-
chr3,141502048,141502066,28575,-
chr3,141525944,141525962,28576,+
chr3,141563512,141563530,28577,-
chr3,141832265,141832283,28578,-
chr3,141859268,141859286,28579,-
chr3,141938198,141938216,28580,-
chr3,142106506,142106524,28581,-
chr3,142106519,142106537,28582,-
chr3,142137578,142137596,28583,-
chr3,142139031,142139049,28584,-
chr3,142153611,142153629,28585,+
chr3,142223795,142223813,28586,-
chr3,142284321,142284339,28587,-
chr3,142303230,142303248,28588,+
chr3,142309090,142309108,28589,-
chr3,142371932,142371950,28590,-
chr3,142373787,142373805,28591,-
chr3,142407134,142407152,28592,-
chr3,142414080,142414098,28593,-
chr3,142414090,142414108,28594,-
chr3,142418890,142418908,28595,-
chr3,142611921,142611939,28596,-
chr3,143042349,143042367,28597,-
chr3,143588481,143588499,28598,-
chr3,143651200,143651218,28599,-
chr3,143861628,143861646,28600,-
chr3,143870718,143870736,28601,-
chr3,143905188,143905206,28602,-
chr3,144025629,144025647,28603,+
chr3,144030558,144030576,28604,-
chr3,144030560,144030578,28605,+
chr3,144044121,144044139,28606,-
chr3,144062892,144062910,28607,-
chr3,144116777,144116795,28608,+
chr3,144269602,144269620,28609,+
chr3,144280187,144280205,28610,-
chr3,144280103,144280121,28611,+
chr3,144355174,144355192,28612,+
chr3,144383441,144383459,28613,+
chr3,144383509,144383527,28614,+
chr3,144383577,144383595,28615,+
chr3,144383481,144383499,28616,-
chr3,144383413,144383431,28617,-
chr3,144383549,144383567,28618,-
chr3,144386612,144386630,28619,-
chr3,144399995,144400013,28620,+
chr3,144416270,144416288,28621,-
chr3,144465021,144465039,28622,+
chr3,144474970,144474988,28623,-
chr3,144488289,144488307,28624,+
chr3,144488322,144488340,28625,+
chr3,144667579,144667597,28626,-
chr3,144689949,144689967,28627,-
chr3,144689785,144689803,28628,+
chr3,144794377,144794395,28629,-
chr3,144794388,144794406,28630,-
chr3,144882970,144882988,28631,-
chr3,145024410,145024428,28632,-
chr3,145028368,145028386,28633,+
chr3,145034767,145034785,28634,+
chr3,145071204,145071222,28635,+
chr3,145075318,145075336,28636,+
chr3,145075421,145075439,28637,-
chr3,145105439,145105457,28638,-
chr3,145262218,145262236,28639,+
chr3,145282757,145282775,28640,+
chr3,145311218,145311236,28641,+
chr3,145312355,145312373,28642,+
chr3,145484101,145484119,28643,-
chr3,145568633,145568651,28644,-
chr3,145600915,145600933,28645,+
chr3,145601119,145601137,28646,+
chr3,145600992,145601010,28647,+
chr3,145605122,145605140,28648,+
chr3,145677689,145677707,28649,+
chr3,145721322,145721340,28650,+
chr3,145735949,145735967,28651,-
chr3,145765193,145765211,28652,+
chr3,145841052,145841070,28653,-
chr3,145840826,145840844,28654,-
chr3,145840839,145840857,28655,+
chr3,145844128,145844146,28656,+
chr3,145848084,145848102,28657,+
chr3,145853058,145853076,28658,-
chr3,145853068,145853086,28659,-
chr3,145853088,145853106,28660,-
chr3,145853048,145853066,28661,-
chr3,145883822,145883840,28662,+
chr3,145883686,145883704,28663,+
chr3,145940631,145940649,28664,-
chr3,145991086,145991104,28665,+
chr3,146006779,146006797,28666,+
chr3,146015355,146015373,28667,-
chr3,146086859,146086877,28668,+
chr3,146149615,146149633,28669,+
chr3,146227433,146227451,28670,+
chr3,146529713,146529731,28671,-
chr3,146563256,146563274,28672,-
chr3,146577977,146577995,28673,-
chr3,146609167,146609185,28674,-
chr3,146608923,146608941,28675,-
chr3,146657506,146657524,28676,+
chr3,146860369,146860387,28677,+
chr3,147055988,147056006,28678,+
chr3,147667138,147667156,28679,-
chr3,148048884,148048902,28680,-
chr3,148881063,148881081,28681,-
chr3,149012560,149012578,28682,-
chr3,149210210,149210228,28683,+
chr3,149304280,149304298,28684,+
chr3,149656367,149656385,28685,-
chr3,150048139,150048157,28686,+
chr3,150565542,150565560,28687,+
chr3,150885599,150885617,28688,-
chr3,151229823,151229841,28689,-
chr3,151310764,151310782,28690,+
chr3,151434262,151434280,28691,-
chr3,151481395,151481413,28692,+
chr3,151752371,151752389,28693,-
chr3,151764616,151764634,28694,+
chr3,151768493,151768511,28695,-
chr3,151768581,151768599,28696,-
chr3,151774192,151774210,28697,+
chr3,151908650,151908668,28698,-
chr3,151908612,151908630,28699,+
chr3,151922595,151922613,28700,+
chr3,151950999,151951017,28701,-
chr3,151964107,151964125,28702,-
chr3,151978821,151978839,28703,-
chr3,151979240,151979258,28704,-
chr3,151978777,151978795,28705,-
chr3,151979202,151979220,28706,+
chr3,152058867,152058885,28707,+
chr3,152058864,152058882,28708,+
chr3,152059016,152059034,28709,+
chr3,152137764,152137782,28710,+
chr3,152140853,152140871,28711,-
chr3,152220050,152220068,28712,+
chr3,152321745,152321763,28713,+
chr3,152384454,152384472,28714,+
chr3,152412754,152412772,28715,-
chr3,152424274,152424292,28716,+
chr3,152426775,152426793,28717,+
chr3,152426751,152426769,28718,-
chr3,152446899,152446917,28719,+
chr3,152446804,152446822,28720,+
chr3,152538873,152538891,28721,-
chr3,152538883,152538901,28722,-
chr3,152614071,152614089,28723,+
chr3,152621481,152621499,28724,-
chr3,152716299,152716317,28725,+
chr3,152911139,152911157,28726,+
chr3,152913743,152913761,28727,-
chr3,153164627,153164645,28728,-
chr3,153261844,153261862,28729,-
chr3,153318265,153318283,28730,-
chr3,153321538,153321556,28731,+
chr3,153338183,153338201,28732,+
chr3,153338342,153338360,28733,-
chr3,153338316,153338334,28734,+
chr3,153419672,153419690,28735,+
chr3,153469514,153469532,28736,-
chr3,153494776,153494794,28737,-
chr3,153494778,153494796,28738,+
chr3,153498824,153498842,28739,-
chr3,153567695,153567713,28740,+
chr3,153622551,153622569,28741,+
chr3,153625153,153625171,28742,-
chr3,153631772,153631790,28743,+
chr3,153631746,153631764,28744,+
chr3,153631692,153631710,28745,+
chr3,153631611,153631629,28746,+
chr3,153647550,153647568,28747,+
chr3,153889541,153889559,28748,-
chr3,153889509,153889527,28749,+
chr3,153932876,153932894,28750,+
chr3,153932935,153932953,28751,-
chr3,153980828,153980846,28752,-
chr3,153980876,153980894,28753,-
chr3,154121328,154121346,28754,+
chr3,154121359,154121377,28755,+
chr3,154235473,154235491,28756,-
chr3,154235475,154235493,28757,+
chr3,154259594,154259612,28758,+
chr3,154259953,154259971,28759,-
chr3,154259820,154259838,28760,+
chr3,154259761,154259779,28761,-
chr3,154316172,154316190,28762,+
chr3,154559898,154559916,28763,+
chr3,155545757,155545775,28764,-
chr3,156239448,156239466,28765,+
chr3,156307113,156307131,28766,-
chr3,156342450,156342468,28767,+
chr3,156534797,156534815,28768,+
chr3,156534849,156534867,28769,+
chr3,156931915,156931933,28770,-
chr3,157183601,157183619,28771,-
chr3,157228326,157228344,28772,+
chr3,157244911,157244929,28773,-
chr3,157380703,157380721,28774,-
chr3,157539934,157539952,28775,+
chr3,157554932,157554950,28776,+
chr3,157594745,157594763,28777,+
chr3,157594767,157594785,28778,-
chr3,157623237,157623255,28779,+
chr3,157739801,157739819,28780,-
chr3,157873163,157873181,28781,+
chr3,158039019,158039037,28782,+
chr4,3347463,3347481,28783,-
chr4,3534539,3534557,28784,+
chr4,3535679,3535697,28785,-
chr4,3536196,3536214,28786,+
chr4,3707721,3707739,28787,-
chr4,3709893,3709911,28788,-
chr4,3710784,3710802,28789,-
chr4,3710794,3710812,28790,-
chr4,3737559,3737577,28791,-
chr4,3761367,3761385,28792,-
chr4,3798071,3798089,28793,+
chr4,3843778,3843796,28794,+
chr4,3851709,3851727,28795,-
chr4,3856917,3856935,28796,+
chr4,3856911,3856929,28797,-
chr4,3894863,3894881,28798,-
chr4,3902322,3902340,28799,+
chr4,4058345,4058363,28800,-
chr4,4067419,4067437,28801,+
chr4,4226985,4227003,28802,-
chr4,4226887,4226905,28803,-
chr4,4226987,4227005,28804,+
chr4,4360070,4360088,28805,-
chr4,4649424,4649442,28806,-
chr4,4656765,4656783,28807,+
chr4,4698843,4698861,28808,+
chr4,5573510,5573528,28809,+
chr4,6152620,6152638,28810,+
chr4,6220326,6220344,28811,-
chr4,6354742,6354760,28812,-
chr4,6354850,6354868,28813,-
chr4,6361846,6361864,28814,+
chr4,6440320,6440338,28815,+
chr4,6442124,6442142,28816,-
chr4,6488892,6488910,28817,+
chr4,6615935,6615953,28818,+
chr4,6615933,6615951,28819,-
chr4,6918346,6918364,28820,-
chr4,6918607,6918625,28821,+
chr4,6918439,6918457,28822,+
chr4,7780686,7780704,28823,-
chr4,7818453,7818471,28824,+
chr4,7818450,7818468,28825,+
chr4,7818511,7818529,28826,+
chr4,7932505,7932523,28827,-
chr4,8012274,8012292,28828,-
chr4,8091292,8091310,28829,-
chr4,8117722,8117740,28830,+
chr4,8294899,8294917,28831,-
chr4,8299427,8299445,28832,+
chr4,8307995,8308013,28833,+
chr4,8359741,8359759,28834,+
chr4,8399238,8399256,28835,+
chr4,8399235,8399253,28836,-
chr4,8437485,8437503,28837,+
chr4,8437501,8437519,28838,+
chr4,8525758,8525776,28839,+
chr4,8525756,8525774,28840,-
chr4,8571045,8571063,28841,-
chr4,8594130,8594148,28842,-
chr4,8629406,8629424,28843,+
chr4,8685288,8685306,28844,+
chr4,8955080,8955098,28845,-
chr4,9024388,9024406,28846,-
chr4,9052899,9052917,28847,-
chr4,9063113,9063131,28848,+
chr4,9383695,9383713,28849,-
chr4,9504668,9504686,28850,-
chr4,9537312,9537330,28851,+
chr4,9592972,9592990,28852,-
chr4,9593013,9593031,28853,+
chr4,9596373,9596391,28854,-
chr4,9596342,9596360,28855,+
chr4,9698458,9698476,28856,-
chr4,9707503,9707521,28857,+
chr4,9707532,9707550,28858,+
chr4,9752971,9752989,28859,+
chr4,9752383,9752401,28860,+
chr4,9768471,9768489,28861,+
chr4,9787038,9787056,28862,-
chr4,9802169,9802187,28863,+
chr4,10077839,10077857,28864,-
chr4,10242469,10242487,28865,+
chr4,10435741,10435759,28866,+
chr4,10762844,10762862,28867,-
chr4,10824212,10824230,28868,+
chr4,10839947,10839965,28869,+
chr4,10953565,10953583,28870,+
chr4,10965443,10965461,28871,-
chr4,10979836,10979854,28872,-
chr4,11009171,11009189,28873,+
chr4,11010239,11010257,28874,+
chr4,11013693,11013711,28875,+
chr4,11013733,11013751,28876,+
chr4,11093858,11093876,28877,-
chr4,11102073,11102091,28878,+
chr4,11113892,11113910,28879,-
chr4,11137459,11137477,28880,-
chr4,11137421,11137439,28881,+
chr4,11194139,11194157,28882,+
chr4,11218734,11218752,28883,-
chr4,11218960,11218978,28884,-
chr4,11218965,11218983,28885,+
chr4,11249406,11249424,28886,+
chr4,11256099,11256117,28887,+
chr4,11256978,11256996,28888,+
chr4,11381151,11381169,28889,-
chr4,11432351,11432369,28890,+
chr4,11432117,11432135,28891,+
chr4,11444047,11444065,28892,-
chr4,11473161,11473179,28893,-
chr4,11477480,11477498,28894,+
chr4,11550006,11550024,28895,+
chr4,11552321,11552339,28896,-
chr4,11555319,11555337,28897,+
chr4,11831180,11831198,28898,+
chr4,11856720,11856738,28899,+
chr4,11935834,11935852,28900,+
chr4,11951014,11951032,28901,-
chr4,11962183,11962201,28902,-
chr4,12040442,12040460,28903,-
chr4,12040426,12040444,28904,+
chr4,12051363,12051381,28905,+
chr4,12168260,12168278,28906,+
chr4,12465921,12465939,28907,+
chr4,12499214,12499232,28908,+
chr4,12788381,12788399,28909,+
chr4,13026198,13026216,28910,+
chr4,13718472,13718490,28911,+
chr4,13718462,13718480,28912,+
chr4,14040356,14040374,28913,+
chr4,14471014,14471032,28914,+
chr4,14741612,14741630,28915,-
chr4,14849351,14849369,28916,-
chr4,14849313,14849331,28917,-
chr4,14888191,14888209,28918,+
chr4,15255847,15255865,28919,+
chr4,15490191,15490209,28920,-
chr4,15520086,15520104,28921,+
chr4,15885040,15885058,28922,+
chr4,15885212,15885230,28923,-
chr4,15885362,15885380,28924,-
chr4,15913832,15913850,28925,+
chr4,16181860,16181878,28926,+
chr4,16954028,16954046,28927,+
chr4,16954025,16954043,28928,+
chr4,18381740,18381758,28929,+
chr4,19216722,19216740,28930,-
chr4,19260253,19260271,28931,-
chr4,19426847,19426865,28932,-
chr4,19489263,19489281,28933,+
chr4,19511972,19511990,28934,+
chr4,19828448,19828466,28935,-
chr4,19879337,19879355,28936,-
chr4,19951258,19951276,28937,+
chr4,19958608,19958626,28938,+
chr4,19958660,19958678,28939,-
chr4,20049664,20049682,28940,+
chr4,20705213,20705231,28941,-
chr4,20705163,20705181,28942,+
chr4,21150014,21150032,28943,-
chr4,21295572,21295590,28944,-
chr4,21335180,21335198,28945,+
chr4,21463317,21463335,28946,+
chr4,21525354,21525372,28947,+
chr4,21606584,21606602,28948,+
chr4,21614218,21614236,28949,-
chr4,21616291,21616309,28950,+
chr4,21616170,21616188,28951,-
chr4,21616175,21616193,28952,+
chr4,21623232,21623250,28953,-
chr4,21623354,21623372,28954,-
chr4,21622992,21623010,28955,-
chr4,21654177,21654195,28956,+
chr4,21686190,21686208,28957,+
chr4,21741427,21741445,28958,-
chr4,21760201,21760219,28959,+
chr4,21774703,21774721,28960,+
chr4,21878777,21878795,28961,-
chr4,21884933,21884951,28962,-
chr4,21918192,21918210,28963,-
chr4,21945254,21945272,28964,+
chr4,22059006,22059024,28965,+
chr4,22404287,22404305,28966,+
chr4,23495167,23495185,28967,-
chr4,23495170,23495188,28968,-
chr4,24081754,24081772,28969,-
chr4,24176911,24176929,28970,+
chr4,24205490,24205508,28971,+
chr4,24464321,24464339,28972,+
chr4,24472231,24472249,28973,-
chr4,24501608,24501626,28974,-
chr4,24547763,24547781,28975,+
chr4,24648143,24648161,28976,+
chr4,24824165,24824183,28977,-
chr4,24825172,24825190,28978,+
chr4,24825216,24825234,28979,-
chr4,24957689,24957707,28980,+
chr4,24962451,24962469,28981,-
chr4,25107211,25107229,28982,-
chr4,25612316,25612334,28983,-
chr4,25612326,25612344,28984,-
chr4,25943397,25943415,28985,+
chr4,26175542,26175560,28986,+
chr4,26471205,26471223,28987,-
chr4,26806364,26806382,28988,+
chr4,28736130,28736148,28989,-
chr4,29228679,29228697,28990,-
chr4,29452376,29452394,28991,+
chr4,31346587,31346605,28992,-
chr4,31873445,31873463,28993,-
chr4,31914422,31914440,28994,+
chr4,31938176,31938194,28995,-
chr4,32142281,32142299,28996,+
chr4,32144219,32144237,28997,-
chr4,32240518,32240536,28998,+
chr4,32335430,32335448,28999,-
chr4,32638515,32638533,29000,-
chr4,32648958,32648976,29001,-
chr4,32659274,32659292,29002,-
chr4,32673765,32673783,29003,+
chr4,32674347,32674365,29004,-
chr4,33072476,33072494,29005,+
chr4,33081308,33081326,29006,+
chr4,33105544,33105562,29007,-
chr4,33206288,33206306,29008,-
chr4,33211663,33211681,29009,+
chr4,33235001,33235019,29010,+
chr4,33291852,33291870,29011,-
chr4,33296233,33296251,29012,+
chr4,33379956,33379974,29013,-
chr4,33379958,33379976,29014,+
chr4,33450598,33450616,29015,+
chr4,33483644,33483662,29016,+
chr4,33613191,33613209,29017,-
chr4,33644050,33644068,29018,+
chr4,33673767,33673785,29019,-
chr4,33793956,33793974,29020,-
chr4,34338938,34338956,29021,-
chr4,34508428,34508446,29022,-
chr4,34648936,34648954,29023,+
chr4,34667525,34667543,29024,+
chr4,34680856,34680874,29025,-
chr4,34725602,34725620,29026,-
chr4,34730170,34730188,29027,-
chr4,34730080,34730098,29028,-
chr4,34732281,34732299,29029,+
chr4,34852851,34852869,29030,-
chr4,34869626,34869644,29031,-
chr4,34869886,34869904,29032,+
chr4,34905757,34905775,29033,+
chr4,34905755,34905773,29034,-
chr4,34905866,34905884,29035,+
chr4,35003091,35003109,29036,+
chr4,35102959,35102977,29037,-
chr4,35104747,35104765,29038,-
chr4,35258049,35258067,29039,+
chr4,35320321,35320339,29040,+
chr4,35365253,35365271,29041,+
chr4,36236344,36236362,29042,+
chr4,37392487,37392505,29043,+
chr4,39257390,39257408,29044,+
chr4,39644820,39644838,29045,-
chr4,39961781,39961799,29046,-
chr4,40081957,40081975,29047,+
chr4,40107973,40107991,29048,-
chr4,40130149,40130167,29049,+
chr4,40165169,40165187,29050,-
chr4,40165159,40165177,29051,-
chr4,40165596,40165614,29052,+
chr4,40180541,40180559,29053,+
chr4,40215466,40215484,29054,+
chr4,40232832,40232850,29055,-
chr4,40248318,40248336,29056,+
chr4,40467353,40467371,29057,+
chr4,40588202,40588220,29058,-
chr4,40588212,40588230,29059,-
chr4,40627644,40627662,29060,+
chr4,40629137,40629155,29061,-
chr4,40629139,40629157,29062,+
chr4,40674468,40674486,29063,+
chr4,40674523,40674541,29064,+
chr4,40720367,40720385,29065,+
chr4,40721524,40721542,29066,+
chr4,40725861,40725879,29067,+
chr4,40808273,40808291,29068,+
chr4,40842886,40842904,29069,-
chr4,40853520,40853538,29070,-
chr4,40854947,40854965,29071,-
chr4,40863805,40863823,29072,+
chr4,40863691,40863709,29073,-
chr4,40900735,40900753,29074,+
chr4,40918980,40918998,29075,-
chr4,40968312,40968330,29076,-
chr4,40975516,40975534,29077,+
chr4,40997881,40997899,29078,+
chr4,40997878,40997896,29079,-
chr4,41011135,41011153,29080,-
chr4,41058730,41058748,29081,-
chr4,41058692,41058710,29082,+
chr4,41066152,41066170,29083,-
chr4,41066165,41066183,29084,+
chr4,41076600,41076618,29085,+
chr4,41113277,41113295,29086,-
chr4,41113279,41113297,29087,+
chr4,41122996,41123014,29088,-
chr4,41173578,41173596,29089,-
chr4,41192629,41192647,29090,-
chr4,41233648,41233666,29091,-
chr4,41288122,41288140,29092,-
chr4,41337335,41337353,29093,-
chr4,41388128,41388146,29094,+
chr4,41388166,41388184,29095,-
chr4,41415877,41415895,29096,+
chr4,41426335,41426353,29097,-
chr4,41433385,41433403,29098,+
chr4,41451558,41451576,29099,+
chr4,41451555,41451573,29100,-
chr4,41452465,41452483,29101,-
chr4,41453384,41453402,29102,-
chr4,41454062,41454080,29103,+
chr4,41470070,41470088,29104,+
chr4,41495017,41495035,29105,+
chr4,41499719,41499737,29106,+
